Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"17,861.5","7,460,555.5"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"34,472.6","14,398,872.0"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"4,912.0","2,051,652.8"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"29,382.1","12,272,613.7"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"43,135.6","18,017,241.4"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"8,882.6","3,710,141.8"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,121.13,"11,705.7","5,805,006.0"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,85.50,"17,108.0","5,359,363.5"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"2,553.4","1,066,540.0"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"17,567.7","7,337,839.8"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,133.00,"11,064.9","5,331,082.5"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"24,944.3","11,604,732.8"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,123.50,"96,477.1","42,587,849.0"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,123.50,"88,906.3","41,158,794.6"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,118.75,"194,895.2","84,030,427.5"
Jun-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,"4,574.6","1,671,932.6"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,385.1,"160,866.7"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","8,742.6","2,976,033.5"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,108.30,"8,858.2","3,699,933.5"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"10,552.7","4,407,746.9"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"16,792.0","7,013,787.0"
Jun-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"6,653.1","2,778,944.6"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,149.6,"62,514.9"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,515.4,"215,329.2"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"2,777.2","1,159,999.3"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","4,529.9","1,542,034.9"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"5,720.4","2,389,459.5"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,137.50",377.4,"130,239.4"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"3,542.1","1,531,615.8"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,116.19,"6,219.7","2,655,148.0"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,166.3,"69,461.0"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,617.9","1,511,190.2"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,285.00,242.0,"202,124.6"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,256.50,"3,114.4","1,105,751.5"
Jun-22,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,706.7,"295,209.4"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"3,781.2","1,579,335.0"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"3,054.1","1,275,616.7"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"6,253.3","2,611,977.1"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"6,689.7","2,794,208.0"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"4,124.9","1,722,943.0"
Jun-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,709.1","713,832.0"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,125.88,"56,535.5","26,776,566.1"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"13,830.9","5,777,040.3"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,131.81,"11,791.5","5,670,584.2"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,123.50,"11,727.7","5,287,886.3"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,136.56,"114,217.5","57,311,502.9"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,130.15,"57,618.7","26,812,146.0"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,128.25,"26,004.9","12,089,925.1"
Jul-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,127.57,"242,840.4","113,195,376.3"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,116.85,"23,013.8","10,283,831.0"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,128.25,"97,410.3","45,773,028.2"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"6,513.0","2,720,454.4"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"40,868.1","19,132,866.1"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,121.13,"48,168.5","21,883,215.6"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"32,744.5","13,677,009.7"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,536.7,"224,213.3"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,116.85,"34,927.4","15,343,661.8"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"3,936.5","1,644,230.7"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"37,647.1","15,724,824.3"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,117.56,"40,510.2","18,105,221.9"
Jul-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"8,882.1","3,709,966.0"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"11,706.5","4,889,680.1"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"17,841.4","6,520,643.0"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"3,093.8","1,292,282.7"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SACHET,200G,SACHET,114.00,"1,469.9","613,961.6"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"12,191.5","5,092,269.7"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,142.50,"11,759.1","6,139,615.9"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"26,890.7","11,954,193.4"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.10,"91,393.3","45,017,831.0"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"117,246.0","53,893,187.5"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,129.83,"172,929.8","81,088,074.6"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,663.7,"242,574.6"
Jul-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"3,911.1","1,633,665.4"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,914.0,"477,246.5"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,166.00","6,224.8","2,176,244.0"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"5,210.2","2,176,244.0"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,123.50,"12,248.6","5,354,705.6"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"17,093.3","7,139,607.5"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"6,653.3","2,778,983.3"
Jul-22,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,"2,841.3","1,186,786.7"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,981.1,"409,820.1"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,798.4,"333,413.0"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,121.13,"4,390.3","1,885,867.1"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,123.25","3,397.4","1,161,735.8"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,115.78,"6,419.3","2,712,453.3"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,137.50",755.0,"260,478.9"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,123.50,"3,558.8","1,649,699.5"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,122.77,"4,972.6","2,283,531.5"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,249.5,"104,191.5"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,618.1","1,511,190.2"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,285.00,0.0,0.0
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,285.00,"3,114.6","1,300,884.2"
Jul-22,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,666.0,"278,191.4"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"2,539.2","1,060,603.5"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,142.50,"2,234.5","1,166,663.8"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"4,976.8","2,078,782.8"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"7,211.4","3,765,142.3"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"7,211.4","3,765,142.3"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,0.0,0.0
Jul-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,709.1","713,832.0"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,125.88,"56,533.0","27,261,997.0"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,"13,830.3","5,776,766.2"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,131.81,"12,605.3","5,942,441.5"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"17,647.2","8,292,450.8"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,136.56,"124,084.2","62,551,339.8"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,130.15,"45,993.3","21,798,583.3"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.63,"20,598.8","9,891,227.6"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,131.81,"243,249.7","119,584,010.2"
Aug-22,Abidjan,Boutique,PASTA,DRY PASTA,PAGANINI,PAGANINI,PAGANINI SPAGHETTI,200G,SACHET,114.00,"14,819.2","6,189,842.9"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,116.85,"26,697.6","11,793,683.7"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,128.25,"97,410.3","45,773,028.2"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"9,497.0","3,966,793.9"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,135.38,"37,453.1","18,447,687.0"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,124.69,"68,686.1","31,367,702.4"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,836.0,"349,189.6"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"2,842.3","1,187,244.7"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,116.85,"36,717.5","16,146,527.4"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"1,003.2","419,027.5"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"48,421.3","20,895,506.1"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,117.56,"40,395.8","18,133,416.3"
Aug-22,Abidjan,Groceries,PASTA,DRY PASTA,MOULIN MODERNE,PASTA BOUBA,PASTA BOUBA,500G,SACHET,285.00,"8,882.1","3,709,966.0"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"11,706.5","4,992,232.1"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"21,385.0","7,815,769.7"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,542.8,"226,708.3"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SACHET,200G,SACHET,114.00,"2,889.3","1,206,806.5"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"18,674.4","7,800,090.8"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,142.50,"10,922.8","5,702,896.6"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"35,234.8","16,034,337.7"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,131.10,"102,744.6","49,434,915.4"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,130.29,"103,942.6","48,500,376.2"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,129.83,"159,472.5","74,579,170.5"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,99.75,"2,680.7","979,739.6"
Aug-22,Abidjan,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"2,768.2","1,156,214.4"
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,142.50,0.0,0.0
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","9,811.8","3,340,006.2"
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,123.50,"6,829.3","3,168,492.4"
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,137.75,"12,534.9","6,093,254.6"
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,133.00,"11,065.3","5,298,874.7"
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,0.0,0.0
Aug-22,Bouake,Boutique,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,"2,841.3","1,186,786.7"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"2,124.7","887,472.2"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,135.38,444.6,"214,948.9"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,121.13,"1,482.1","624,211.7"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,128.25,"3,277.0","1,523,558.0"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,251.50","7,850.0","2,844,204.2"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,121.13,"5,878.9","2,679,123.4"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,137.50",747.7,"257,938.7"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,135.38,"1,926.7","950,074.2"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,131.54,"6,471.6","3,133,095.5"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,247.0,"103,175.5"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,618.1","1,511,190.2"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,285.00,"3,114.4","1,300,884.2"
Aug-22,Bouake,Groceries,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,748.3,"312,574.6"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,AVOS GROUP,GOUSTA,GOUSTA SPAGHETTI ALTA,200G,SACHET,114.00,"3,321.3","1,387,232.7"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,128.25,"2,085.0","896,519.0"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,142.50,"2,207.7","1,152,667.3"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,133.00,"7,359.2","3,496,424.1"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,142.50,"5,151.3","2,689,557.0"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,142.50,"8,585.5","4,482,595.0"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,200G,SACHET,114.00,"4,124.9","1,722,943.0"
Aug-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,709.1","713,832.0"
